full_text,sentimen
ikut sandera ini,negatif
haduh haduh dah paling benar tuh dukung,positif
yaallah jauh lah masayaarakat indo dr bencana pimpin negeri,negatif
lah iya mereka bilang mau melanjuntukan perlu tanya lah bener aja salah mau dilanjuntukan,negatif
anak muda pasti pilih untuk indonesia lebih maju menang qatar china salma naruto tom cabut boruto gen z el sulfat anies,negatif
milu skrg parah bgt uang rakyat guna untuk golong tentu raja banya,negatif
tumbang menang kaga menang,negatif
kalah putar pertama dukung balik ke jokowi dukung menang salah satu om denny,positif
kalo demokrat pilih 20242029 presiden 20292034 presiden 20342039 presiden 20392044 kaesang presiden 20442049 kaesang presiden lah ahy kapan jadi presiden nya mkmkmkmkmk,positif
rusa akhlak telanjang para jabat negara tak punya malu kampanye e fasilitas negara,negatif
bismillah wa biidznillah 1 1,negatif
rawan etas gaspol menang sekali putar,positif
dijawa banyak alih dukung tadi sekarang,positif
narasi luh oon bener,negatif
hati menang rick,negatif
sesal dulu pernah idola tapi bersayaukur topeng buka sendiri,negatif
lha drpada gabung sm imin wong partai pkb aja begal guru ibu khofifah semua jg tahu kok gabung sm imin jauh lebih baik dia ada baris,positif
03 harusnyaar ketatanegaraan hukumtdk macam2 gimmicdan korea2an wibuindonesia bgtayo dukung indonesia lebih baik nkn buat saja cicit kota masa yad,positif
otak balik ngumpul 02,negatif
mau indonsia level kaya sekarangdemokrasi hancur sosial ekonomi gak karu karuan pilih,negatif
calon no urut 2 cocok ikut audisi standup komedi,negatif
sih kang playing victim,negatif
kasih nilai 99 debat cawapres dua,positif
lawan yo keteter,positif
eeeh kalau memang balas dendam serang anies tolol dong harus jadi capresnya bukan,negatif
airlangga hartarto kenal program gera indonesia tadarus alquran ponpes alfa kabupaten bandung,positif
survei lsj elektabilitas makin lesat,positif
amat potensial menang pilpres satu putar,positif
sdh duga blunder kalau banyak omong n sopan santun semu akal akal betul karakter jokowi tdk spt justru tdk selamat jokowi sbg alat untuk singkir jokowi atas nama jokowi jokowi jebak waris orba,negatif
capres masalah dgn bagai atur uu mafud sama korupsi uang buat ektp mafud tinggal 349 triliun pernah bongkarnyakini 349 triliun nyaris tak dengar krn mafud sdh hasil ikut cawapres keluar biaya,negatif
begini orang angkat jd menteri bukan kualitas karena uang berfikirpun ga waras,negatif
yuk doa buat sayu putar,positif
pilih 02 sandi,positif
orang dungu mah bangga aja bilang bodoh didik tinggi,negatif
cinta rakyat sby turun gunung sapa ribu kader karanganyar dukung soloraya,positif
sempat tanggal 14 cuma 1 putar padaip pasti gabung kan kader menang masa padaip ikut kalah,positif
orang dungu salut sama anak ingus cebokin aja terus bersih jgn sisa liat orang2 haus kuasa tidak berfikir normal,negatif
aku kali dukung ba wakil anak jokowi alih dukung anies ajaaa aaahh,negatif
manusia susah bilangin 3 1 dukung 2 dukung 3 dukung jokowi,negatif
tambah yakin sekali putar menang,positif
dukung emakemak,positif
wapres banyak dukung putar haluan,negatif
jangan biar jokowi bangun dinasti,negatif
males banget kalau anak bos jadi wakil,negatif
doa ikhtiar lahir batin sangat arti,positif
muuaaaaantap tombol 02makin dekat indonesia maju rakyat senang,positif
kagak nyadar kalo sombong pangeran puja manusia susah bilangin 3 1 dukung 2 dukung 3 dukung jokowi,negatif
capek capek kuliah hukum e milihnya bener ajee rugi bangeet dong,negatif
sabar bang emosi harus e akal sehat,negatif
nafsu kuasa udah ga tolong yah,negatif
erick kasihan nasib kini cuma bengong belakang,negatif
ngebet aelahhh,negatif
sesumbar bara jp psi partai presiden jokowi wajib gaspol,positif
anak haram konstitusi tidak etika lah,negatif
iya bener bu gak beres pandukung paslon udah bener kok asam sulfat untuk cegah stunting memang minim literasi dukung paling valid,positif
wajar bela soal food estate gagal dia adik salafy mantan gubernur sulsel kan lg gencar kampanye pragi,positif
tokoh2 dukung jokowi bahkan partai sendiri sesal sampai menang jokowi nyata seperti harap jokowi jangan ulang salah samatgl 14 februari yad akhir kuasa rezim jokowijangan ragu,negatif
begitu wkwk debat capres serang abis abis diem aja tuh gilir serang balik ga terima kalo gamau masak gausah ikut debat,positif
kalo demokrat dukung 20242029 presiden 20292034 presiden 20342039 presiden 20392044 kaesang presiden 20442049 kaesang presiden lah ahy kapan jadi presiden nya mkmkmkmkmk,positif
baper akal mati menang 1 putar,positif
nah kalok kek gin kan wujud satu putar,positif
gin ni kalau bocil ajar adab baik benar,negatif
gausah pilih nepo baby guys,negatif
nepo baby gaboleh menang,negatif
kaya gaada pilih aja,negatif
rasa perhati tukang bakso dukung,positif
nepo baby kok pilih,negatif
ambil sih,negatif
kasihan banget sama sebenernya,positif
biadab etika babi buta,negatif
sama sekali ga mutu,negatif
gaboleh bicara itu,negatif
menang mimpi,negatif
seat,negatif
yakali punya wapres model,negatif
lo sih kak influencer artis dukung aja ga tuh nyinyirin paslon pada adem adem aja nikmir kali yah nikmir aja b aj bjirr lo woyyy segitunya banget kaya emang lo udah benci kali yah sama,positif
aku keluar dr 02 tp kek jg ga 01 poko penting ga 02 maaf salah wakil,negatif
eriiickkk erick banyak kata2 tingkah polah offside tdk sesuai dg nilai2 akhlak kok kata milik gagas beri manfaat jadi apa gen muda kalau beri contoh perilaku nirakhlak itu mario dandy memang patut penjara,negatif
selamat pagi dukung,negatif
jd kl si kentut apa masuk si imin menteri apa muka ba kau mcm kontol,negatif
jgn pilih capres pro zionis israel,negatif
kader garuda miskin literasi pura pura tahu coba tutup bobrok kerja tutup langgar ham di laku terus loe mau salah banya dasar penjilattttt,negatif
calon presiden ri nomor urut 02 subianto rasa sangat hormat hadir temu rawan erick thohir alumni amerika serikat etas xxi lounge plaza senayan jakarta,positif
akal sehat,negatif
bangun zon,negatif
tkn sebut sejahtera tani tahan pangan masuk daftar prioritas program pilih pilpres 2024,positif
jangan mau bohong mana tambang ilegal punya ijin apa mau dcabut gigi,negatif
penting bukan catat mk penuh cacat hukum tiada etikaadab,negatif
siap laksana mas coblos nomor tuju indonesia emas 2045,positif
jangan ada tokoh2 dukung jokowi akhir menang sali diri dukung jokowi lama periode jokowi pilih akan ulang hal samajangan takut akhir rezim jokowi,negatif
mikir dulu belu posting oneng loh,negatif
kumpul manusia munafik semua hati pasti menang ada daya semua sangka masalah demi cuan untuk langsung hidup dan keluarga,negatif
cebur diri baris jilat ludah sendiri baris no character and integrity bangsa indonesia sedang taruh moga indonesia selamat hindar dan baris jilat ludah sendiri,negatif
politikus tdk punya prinsip percuma punya banyak koleksi buku tdk rubah kpada tuju hidup diridhoi allah hidup cuma 6070th pertanggungjawaban akhirat kena pilih pimpin diabaikanini benar jahil,negatif
lah gimana konsep dah kan beliau senang sama biasa kalau orang senang jadi seperti juga kan benar kan hendak bu khofifah aja,positif
biarin aja seh mas mau dukung silah aja nama milu tp gak usah keki kl orang dukung ribet seh lo,positif
eeee wong koplak you blooon ato gimn jelas2 pasang jargonya terus bijak rezim skrg jadi wajar laku spt,negatif
pasti melanjuntukan capai program sudah canang presiden jokowi,positif
ubah 01,negatif
semangat,positif
harus lu semua sedih 02 menang tanda didik miskin lama pelihara perintah buat naikkin suara2 orang ga kompeten kaya,negatif
beban berat buat heran kalo pilih 02 cari apa pangan vital track record food estate gagal total sangat fatal nanam singkong tumbuh jagung itu polybag,negatif
2 nyerang personal kontol ba kau tanya kerja menhan bukan pribadi cringe gimmick gak pantas emang anak haram konstitusi ikut debat aja udah salah hadir polemik tambah tingkah norak,negatif
ngimpi si belimbing sayur itu menang,negatif
ingat baik2 orang cerdas religius sdm rendah banyak akar rumput pilih paling banyak akar rumput siap menang,negatif
jilat ludah sendiri,negatif
maksud lu nyerang satu paslon kan dri awal debat paslon no 2 serang abis abis pada takut naik sih,positif
hasil langgar etika,negatif
iykh ngeriny all in tanggal 13 manyala abangkuhhh,positif
tkn pasti soal food estate progres hasil lihat,positif
kalau bloon soal politik gak usah masuk politik blok,negatif
coblos 02,positif
ga mungkin sih liat aja bakal menang,positif
bakal gagal menang satu putar memed dah mulai stress sampe ngarang cerita hoaxs kyak ginimkmkmkmk,negatif
gilaa wkwkkw inti balas kubu olok pa pas debat 3 tuju sekali biar imbang lah no 1 3 mulai,positif
goblok teddy gue benar konstituen elo sanya elo tolol parah,negatif
gak tahu malu lu bangga jadi leceh demokrasi,negatif
tuh debat kaya anak kecil gak ngontrol diri,negatif
siplg yakin calon bs maju indo,negatif
mending pilih tahu tata krama debat aja lewat jadi pimpin,negatif
gimana percaya sama debat aja kayak acara pamer egois,negatif
mending cari punya etika debat biar negara nggak malu,negatif
penting jangan 1 bagus 3,negatif
masuk akal deh milih jadi presidenwakil presiden debat aja gak sopan,negatif
terima krn apa krn amplop wkwkk,negatif
mas jaga mulut2 jahat sakit asa aku sedih niat baik pimpin negara makmur rakyat kenapa banyak sekali benci dia memang salah beliau dmn dunia jahat pada,positif
ga punya etika,negatif
ahy ingat kader demokrat ntb menang pilpres 2024 bkc agusayaudhoyono padaemokrat demokrat solid,positif
sehatsehat terus indonesia butuh ba mas pimpin bangsa iniagar dgn tenang lepas masa jabat sudah beri kpada tangan orang tepat juga tenang pimpin,positif
lain otak ini,negatif
hadir konsolidasi demokrat sulsel ahy beri instruksi menang sih agusayaudhoyono padaemokrat demokrat solid,positif
gak tarik lu boss ikut,negatif
layak jadi pimpin indonesia,negatif
iya pikir kecil tuh anak ba cuman baru 2 tahun jadi walikota 5 camat tdk layak negara besar pimpin anak ba,negatif
aku jg salut dgn program food estatenya pk prawbowosucses slalu,positif
rela mencebokin tri lanjut haha,negatif
bain lu cape cape kuliah buat ipk tinggi biar mudah cari kerja lu pilih notabene ipnya cuma 23 lu gaditerima kerja karna anak jabat nahh bain dahhh,negatif
kalau tkn beri uang terima tapi jangan pilih,negatif
tahun politik masa lalu orang korek2 hal biasa penting no hp wa no rek tdk alir dana dri hasil nipu modus krna tahu record orang trace laku clone impersonate comot ava orang 2024 coblos ayah,positif
makanya jangan salah pilih pimpin pilih asal bukan 02,negatif
biasa 02 pamer survei bayar menang pasti 02,negatif
minimal gue mnta maaf 2 anak muda bangsat udah ketawain sedikit ga prnah mnta maaf,positif
cuma andal hilir padahal ga erti,negatif
lebih jelas tegas etika baiksemenjak awal pro sekarang saja,negatif
iya jadi makin yakin guwe pindah pilih tadi kok yakin sekarang kayak lebih cocok lebih pantas pimpin indonesia,negatif
biarin aja si samsul sama si wowo ngimpi siaang bolong,negatif
2014 2019 dukung sarat bego tolol 2024 tambah satu sarat lidah panjang buat nyebokin junjung,negatif
sama ragu nih pas awal juga dukung kok makin kesini jadi yakin sama pilih jadi lebih jelas wibawa bijaksana sopan santun etika baik,negatif
wajar boss 02 memang usung bijak pranksiden sekarang dukung penuh gerombol tersandra kasus hukum mau diterusim perintah model kyk gin sangat bodoh kl model begini mau diterusinbukannya naik malah makin puruk,negatif
tambah yakin pas debat kemarin dulu pas awal dukung,negatif
gilir anies beri nilai 11 100 beri 5 10 tertawa kritik gilir balas sama tantrum ngomongnya gk da etik oalah brohatimu udah tutup emang,negatif
dah bego gak punya adab malu,negatif
kemaren pndukung nyalhin bawa alat gikiran sekarang serang baca ngamokkk dasar mbak mbakkk 1 putar,positif
menteri tukang ngibul rakus kuasa,negatif
mungkin salah sikap amp gaya anak muda ledek jawab paslon jauh lebih sepuh cepat sadar diri amp minta maaf salam amp beri hormat lawan debat beda debat belum amp membuli,positif
eh anjing lo pikir sama diperlakuin baik sama kuby kubu lo lama twitter wkwkw mampus si kata gua mah kalah saing kalo di platform ampe berjuta2,negatif
pasang am1n paling layak jdi presiden wapres ri 2024,negatif
dahnil pemuda muhammadiyah paling tolol,negatif
salah pilih,negatif
manfaat jabat menteri,negatif
waduh menteri gomongnya kayak orang ijazah palsu,negatif
mentang2 curang sombong,negatif
baa kok jadi tengak ko ang go fadli ai lah utak ang kanciang pantek etika,negatif
aku lebih pilih drpada paslon,positif
republika kentut wangi banding paslon lain,positif
ba ngapain sih orang usaha negara nya maju ba malah pilih negara mundur,negatif
cocok menteri jadi cawapresnya bukan si samsul pandai tebak tebak,negatif
mungkin pr tim skrg buat macam infogram ttg hilir banyak faham alih2 cari tahu penting hilir malah jadi bahan tertawa kan ngeselin udah ga tahu ga mau nyari tahu eh malah ngeyel,positif
senam gemoy bawah guyur hujan tetap lanjut makin semangat dukung menang satu putar jaring news,positif
jilat bakat,negatif
padahal jauh lebih kemlinti janji anies udah selesai 5 tahun asli kena sound2 tiktok sih fakta begitu gambar genz mikirin nasib indonesia masa kini rusak semua sektor ama jokowi kroni dan mau dilanjutin,negatif
kalau substansi kuat perlu banyak atraksi boro2 bicara substansi tambang ilegal si tdk paham hrs cabut ijinnya lama2 dikatain goblok nih sama,negatif
allah moga wajah gakakan hias ruang2 kelas contoh buruk anak muda nir etika,negatif
tenang mas tenang tetep baris mas anak muda nyerang usil dikit bilang ga sopan songong nonton emosi sewot berisikkk yahh elahhh anak muda aja bilang capres2 loe 01 03 lebih buruk kpada,positif
02 sekali putar 01 03 masuk putar dua,negatif
haha sakit hati susah sembuh moga makin sakit lantik jadi presiden,positif
moga anak cucu kalian semua baik akhlak fisik sama persis capres kalian pilih pilpres 2024 aamiin,negatif
jangan dibully ges jelas2 tuju orang emang bukan jadi wakil rakyat dapat kuasa makanya harus dukung,negatif
ngawur,negatif
kalo tuju mas nn kemaren hinaa kalian menentawakanyaa gilir serang balik bgini kaliann nyerang personal mas saya tdinya dukung katna saya tahu bakal kalah sbaiknya saya alih prbowo dripadaa,positif
pasang tak kalah dukung terus tingkat masayaarakat sumatera barat bukti mereka pilih utama akan pimpin indonesia tuju masa depan gemilang,positif
narasi sampah anies kritik kerja menhan bukan membully apa laku jauh itu,negatif
tdk pernah tahu manusia 1 hari kiamat 2 prestasi,negatif
harap besar rakyat sumatera barat angka survei hampir capai 50 persen bukti hadir sangat ingin percaya masayaarakat,positif
