full_text,sentimen
@ggggggfrf3 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @pamungklr @Bangher1_ @abby6mei Bermimpi setinggi langit. Tgl 14 jatuh. Sakitnya sangat luar biasa,negatif
@GirlBieberJ @yos_adiyos @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @sydneyzw @Safa_Andriana @yarachantique Aku setuju PDIP harus mengalihkan dukungan ke Prabowo-Gibran,positif
@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @mapplecrush @ImamWM @yosephrosario_ Karena 02 sudah pasti menang saya gak perlu coblos 02 yaa,positif
@hddfsysgdcoghu @Gojokaisen86 @RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 karakter apa mas??? marah2??,negatif
@gorunbiraz3 @OposisiCerdas @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @M45Broo @andrigunardiii Ganjaris akan memilih mendukung Prabowo-Gibran ketimbang Anies Baswedan,positif
@1HandeDelisii @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @Leonita_Lestari @WajahPribumi22 @matadorisback Udah ngga heran kl paslon wowo survei dari dulu no 1.. tapi kenyataan nya kalah melulu,negatif
"@griselruiz88 @NegeriKorup4545 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @kirarachelsea @_riverheaven @akupadi5 Masi Gibran akan jadi pemimpin Indonesia, lihat saja",positif
@ggggggfrf3 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @lettachantik @idrisbue @Belok_dong Haha mimpimu kejauhan. Mana mungkin Pak Ganjar yang tiap acara dihadiri banyak orang surveinya hanya 20 persen?,negatif
@gghhjjkk580dr0 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @Lembayung071 @hurryKoRn @SinthaS5 Surve abal abal,negatif
"@griselruiz88 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @mediocrickey @azissubekti Benar sekali, pendukung PDIP pasti akan beralih ke prabowo-Gibran",positif
@gorunbiraz3 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @agathadew_ @AlmaghribiS @XiaoMei_99 Peluang Prabowo Gibran menang 1 putaran makin terbuka lebar,positif
@Dpram_Balik @mandaro_alam @SBYudhoyono @prabowo @gibran_tweet Jangan2 juga karena bayaran?🤣🤣🤣,negatif
"Ketua Umum Golkar Airlangga Hartarto mengajak seluruh kader yang di Sumut untuk memilih Prabowo Subianto dan Gibran Rakabuming Raka.  Di hadapan ribuan pendukung, Airlangga mengatakan jika ibu ibu akan menghemat pengeluaran untuk anak sekolah.  https://t.co/Ddt3DtjdJx https://t.co/CqMIfs368N",positif
@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Pede satu putaran menang... Kampanye sepi terus https://t.co/fNBTkTKKzL,negatif
@griselruiz88 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @ignasbowo @prabowogibran2 @bengkeldodo Bu Mega pasti akan dengan senang hati memenangkan sahabatnya,positif
@gorunbiraz3 @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @masgah_ @Raden_Wijaya008 @KhoirilAnwar_ Koalisi PDIP bersama Prabowo – Gibran akan terwujud,positif
@GirlBieberJ @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @rojeoz @virtual_asisten @Onyekcuuu Dengan adanya PDIP maka kemenangan satu putaran sudah di tangan Prabowo,positif
@ferrykoto @prabowo @gibran_tweet Pertanyaannya emng ada pendukungnya 02 yg mau keluar duit .. bukannya mereka dibayar semua untuk mndkung 02 .. susah si bang ..,negatif
@GirlBieberJ @roman_paqr @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri @dekade_08 @4Y4NKZ @R_min80 Pilpres putaran pertama pasti suara pak prabowo di atas 50 persen,positif
@Fahrihamzah Semoga Tuhan YMK membuka jalan kemenangan bukan kepada Prabowo Gibran,positif
@budimandjatmiko @prabowo @gibran_tweet Amin aja dulu,negatif
kirain cuma pendukung 02 prabowo gibran yang goblok serang anies dengan isu sampah tanpa ditelaah  ternyata pendukung 01 anies cak imin juga tolol serang prabowo dengan ejekan pincang pengkor dan capres kaki tiga  orang pintar tidak pernah menilai fisik orang tapi kinerja orang,positif
@budimandjatmiko @prabowo @gibran_tweet Sumpah goblok banget masa bayi belom lahir udh ketauan akhlaknya  Segitunya pengen jd wakil presiden,negatif
@papa_sheva @20Okto @budimandjatmiko @prabowo @gibran_tweet Tantangan yuk...   @ganjarpranowo  &amp  @mohmahfudmd  Kalau jadi presiden berani gak penjarakan prabowo..?   Ayo pak di jawab ya..  Kalau berani saya coblos raimu..,negatif
@JusticeDohand @prabowo @gibran_tweet @SE_LynJKT48 @g48c_jkt semangatt dohannn,positif
Tegak lurus bersama @jokowi 🔥🔥 Kami dibarisanmu Pak @jokowi 😇  #Prabowo #Gibran #PrabowoGibran #Kawal12JutaSuaraMilenial #RPGm #rpgmilenialz #pilpres2024 #Allinprabowo #gemoy #prabowosubianto #gerindra #jokowi #debatcapres #debatcawapres2024 #debatcawapres https://t.co/Q5z8ozYS0C,positif
@jungsoowan @ajengcute16__ Dari awal sebenarnya mendukung pasangan prabowo gibran  namun semakin kesini semakin kecewa sehingga saya memutuskan  untuk beralih ke pasangan GAMA  yang lebih tegas untuk memimpin  Indonesia  ini .,negatif
@HukumDan Prabowo Gibran=Jokowi 3 periode 🤪👎,positif
@budimandjatmiko @prabowo @gibran_tweet Awal bencana nepotisme di indonesia...sejarah akan mencatat...satu saat nanti...sejarah mrmalukan bagi bangsa https://t.co/CfqsRkpNi9,negatif
@budimandjatmiko @prabowo @gibran_tweet Apaan sih ku bud makan siang gratis untuk anak sekolah bukan ibu mengandung lama lama pernyataan lu benar soal yang dukung Prabowo syaratnya harus bodoh,negatif
@are_inismyname @prabowo @gibran_tweet @seeksixsuck @zarryhendrik @99propaganda @kurawa @Reskiichsan8 @bengkeldodo @Bank_Joee_ @BANGSAygSUJUD @florieliciouss @Ndons_Back AMIN selalu no 1,negatif
@99propaganda @prabowo @gibran_tweet Para bedebah pendukung Dinasti  dn perusak Demokrasi.,negatif
"Segini aja kelas ente fud? Waktu 2019 ga jadi cawapres ternyata bener, “Divine Intervention”, ahli di satu bidang belum tentu bisa jadi great leader yg holistik. Sorry fud, #PrabowoGibran satu putaran 🔥",positif
@nialubis_ Aib @prabowo itu lebih kelam dan hitam. Aib @gibran_tweet itu lebih hina dan menjijikkan. Ayo kita buka bukaan mb @AnnisaPohan,negatif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Yg kek gini menang 1 putaran..? Ente waras.. https://t.co/Z1DT29h46f,negatif
@julian17426 Kalian @prabowo @gibran_tweet  Kenapa harus ditutupi...takut kalah ya cong... Fair dan sportif dong,negatif
@yusuf_dumdum @ganjarpranowo Prabowogibran menang kartu tani hilang,negatif
@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Putaran pertama prabowo nyungsep....Àamiin 3x  🤲🤲🤲  ya Allah kabulkanlah Doa ku ini...jadikanlah orang yg baik jadi Presiden...,positif
"@txtpejabat @Generasi_MudaNU @mohmahfudmd @islah_bahrawi Gibran  undang 2 Gus, dalam acara majelis rutinan,  Gus kautsar dan Gus  Iqdam   tapi  ternyata ada pamplet capres  prabowo Gibran. Manusia2 Nir  adab  pemecah belah umat. https://t.co/hIY5nJChFF",negatif
"@_jwildee @catquean @prabowo @gibran_tweet Penyusup yang nyampah, lo tuh ga diajak",negatif
@KompasTV 🤣🤣🤣 menunggu hbs pemilu...setelah Prabowo-Gibran Menang Pemilu....,positif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 HALAH FRAMING......GAK REALISTIS,negatif
@Fahrihamzah Ni orang nyindir Prabowo dama gibran mulu,positif
@mardiasih Prabowogibran menang kartu tani hilang makyuusss,negatif
"@exelrockstar @Ilyasam80 Tadinya saya akan pilih prabowo, tapi karena faktor gibran saya batal, kebencian saya thd politik dinasti dan nepotisme sangat besar, oh ya saran saya sebaiknya anda menulis dengan hati2 terutama dalam menuduh pihak lain, anda telah menuduh PDIP tanpa data yg benar",negatif
@ekokuntadhi1 Prabowogibran pilihan tepat,positif
@SahabatAKost @tvOneNews Ga ngaruh tetep AMIN. yg penting bukan prabowo-gibran..,negatif
@ganjarpranowo Prabowogibran satu putaran,positif
"Capres nomor urut 2, Prabowo akui cawapresnya, Gibran, kerap diolok. Tapi, ia bangga karena Gibran mampu buktikan dirinya mampu jadi cawapres https://t.co/2LQNstYswx",positif
"Ajak Menangkan Prabowo-Gibran, SBY: Lanjutkan Program Pak Jokowi!  https://t.co/4x9uz2qmhI https://t.co/4x9uz2qmhI",positif
"@budimandjatmiko @prabowo @gibran_tweet Mengartikan kalimat gini aja mosok sampean gk paham se Mas,kayak emak2 tiktok aje,sampean orang pinter loh Mas!!!! Kalimat sederhana gitu aja ikut2an goreng demi memuluskan orang yg dulu habis2an kau tentang  Ueman Mas Bud",negatif
"Utk para hatters nya pak @prabowo dan @gibran_tweet Untuk semua tudingan yang ditunjukkan pada beliau Ingatlah selalu perkataan beliau biarkan rakyat yang menentukan""  Tapi jgn pula kamu menyangkal jika rakyat memutuskan beliau memimpin bangsa ini  #GueMauSatuPutaran… https://t.co/A3UogHgI7q""",positif
"@KompasTV Si @prabowo tantrum cengeng sampe sebulan paska debat masih aja baper, si @gibran_tweet minta relawan jelasin juga setelah debat. Dua orang tolol yg masuk bursa pilpres.",negatif
"@as_siglie @tvOneNews Iya betul sekali... kriminal, radikal dan terorismenya LDII akan tambah semakin merajalela krna kekuasaan presiden, Kapolri, Prabowo dan Gibran yg membeking, melindungi dan memfasilitasinya",positif
@budimandjatmiko @prabowo @gibran_tweet Mungkin sudah tua jd konsisten itu kecil harapannya. Mikirnya saat ini tepat 5 th lg udh ga laku si budi ini. Org akan menandai konsisten seseorg utk elektabilitas. Si budi sudah uzur kai,negatif
@NoviFajarWibawa @TeddGus @mohmahfudmd @ganjarpranowo Liat debat kemarin jdi ragu sma prabowo gibran yg makin gk jelas,negatif
"@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Yaudah kalo yakin menang, gausah pake bantuan presiden, menteri, artis, influencer dong Yakin menang tp kok gelisah",negatif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Survey ini yg buat SATU DUNIA tidak percaya @LSI_Lembaga basis terbesar AMIN itu ada di Sumbar...pendukung 02 halu dan Uda mulai ODGJ...😂😂😂,negatif
@KakekHalal Asal bukan Prabowo gibran,negatif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Yuk kita AMIN kan biar tembus menjadi No 1,negatif
Lihat video K-Conk Arief! #TikTok https://t.co/DZOEC1zXC9 Alhamdulillah KH Fuad Nurhasan Ponpes Sidogiri mendukung #PrabowoGibran @PartaiSocmed @gibran_tweet  Lihat wi @islah_bahrawi,positif
@budimandjatmiko @prabowo @gibran_tweet Haduhhh lonte politik nongol lg...hhhh,negatif
"@RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Dalam main catur, bila RAJA sudah mulai bergerak kiri kanan(cawe cawe) artinya RAJA mulai tertekan dan akan kalah...",negatif
"@dwikifernanda2 @bengkeldodo @McPepes_AI @MakeItAQuote @MakeItAQuoteKR @UnrollHelper @threadreaderapp @HaloBCA @IndosatCare @Ndons_Back @bentangnegeri Awalnya mendukung Prabowo-Gibran, namun setelah debat kemarin, saya memutuskan beralih dukungan ke Ganjar Mahfud.",negatif
"@zarryhendrik Gue pilih prabowo 2x, gue gk ada masalah dg Prabowo, napa dia ambil gibran, yg jelas2 prosesnya memperkosa konstitusi, dg sdh tervonis CACAT ETIKA BERAT.  Dan lagi, apa elo ngedukung dinasti politik ? mana ada etikanya bokap presiden anaknya nyalon. ETIKA ETIKA ETIKA !!!",negatif
"Di Hadapan Warga Subang, Maruarar Sirait Jelaskan Alasan Dirinya Dukung Prabowo-Gibran https://t.co/VCXlcurAJq",positif
@Gojokaisen86 @RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Satu putaran 02 langsung terjungkal...,positif
"@TeddGus Cc @prabowo @gibran_tweet  Kasian bener temen lho ini, dijanjiin apa sih dia smpe sgitunya ?",negatif
@kingslandsjay @RcyberProj0 @Gerindra @gibran_tweet @prabowo @Projo_Pusat @handoko2411 @FALDA81 Orang jompo mana yg bisa kerja? Orang waras milih ANIES,negatif
"@dwikifernanda2 @bengkeldodo @McPepes_AI @MakeItAQuote @MakeItAQuoteKR @UnrollHelper @threadreaderapp @HaloBCA @IndosatCare @Ndons_Back @bentangnegeri Awalnya saya mendukung Prabowo-Gibran, tapi setelah melihat debat kemarin, saya memutuskan untuk beralih mendukung Ganjar Mahfud.",positif
"@are_inismyname @prabowo @gibran_tweet @bengkeldodo @seeksixsuck @kurawa @zarryhendrik @99propaganda @Ndons_Back @KhoirilAnwar_ @BANGSAygSUJUD @Bank_Joee_ @florieliciouss Kalo saya Simpel... Masak iya Negara Sebesar ini mau dipimpin Seorang Pecatan??? Iya, pecatan. Coba tanya Prabowo sendiri!",positif
@budimandjatmiko @prabowo @gibran_tweet Asam sulfat pengaruhnya apa ya Buat ibu Hamil.mohon pencerahan,negatif
"@trisnokarokoe85 @ajengcute16__ Prabowo-Gibran mesti realistis, target menang telak itu terlalu tinggi. Paslon 01 udah menunjukkan kualitas dan dukungan rakyat.",negatif
"@budimandjatmiko @prabowo @gibran_tweet Mengecek akhlak bayi hrsnya melalui bhs ibu,jk ibu tdk memiliki bhs ibu utk mengajak berbicara minimal bahasa isyarat dan jika bhs isyarat jari saja sdh salah apakah hrs dibenarkan? Maaf mas Budi saya tdk sopan utk komen.",negatif
@budimandjatmiko @prabowo @gibran_tweet gw gak nyangka klo ada politisi oon dan gak nyambung😭😭😭,negatif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Ngimpi,negatif
"@budimandjatmiko @prabowo @gibran_tweet Makan nya anak itu di didik,hahaha gorengan mu ,,melahirkan kemudian dididik gitu aja ngk paham si,melahirkan kemudian diabaikan itu artinya membiarkan anak itu tidak beretika😂segitunya amat ya goreng goreng berita",negatif
"@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Ngapain teriak2 1 putaran.. dia sdh 3 putaran...dan ini ke 4 x nya.  Nanti 1 putaran lagi, balik rumah... Pulang",negatif
"Bersama Pak SBY, Ketua Umum Partai Demokrat, Agus Harimurti Yudhoyono (AHY), senang sekali  akhirnya bisa hadir di Lumajang. Lumajang luar biasa!! #lumajang #jawatimur #pemilu2024 #demokrat #sby #prabowogibran #ahy #emildardak #pemimpinmasadepan https://t.co/riTNvAK96v",positif
@KakekHalal Prabowo Gibran. Menang 1 Putaran,positif
"@ferrykoto @prabowo @gibran_tweet Mau buat gagasan yg buat aja sih, ngapain ngurusin videotron sama fundraising kita? Kita patungan jg gk ngajak2 gni,malah kita yg minta diadain,duit jg transparan ada lpj, emng lu ikut iuran? Urusin noh ribuan baliho segede gaban, abis kena puting beliung pada bikin sampah.",negatif
"@UmarSyadatHsb__ PSI ga ada Prabowo nya. Cuma nyuruh coblos Gibran... wkwk  Btw Demokrat emang gini wataknya, setengah hati",negatif
"@CNNIndonesia Sumpah ni orank kaya ga pernah baca buku dan ga pernah diskusi. Ga da yang anti-hilirisasi, yang dikritik implementasinya. Kalo yang anti Prabowo-Gibran banyak. Langsung bawa² Nasionalisme pula, so post WW 2.  Oh gitu ya, terima kasih masukannya"" Fuck this cunt""",positif
"@Dahnilanzar Beneran mo ngajak berkompetisi yg sehat? Ber-fastabiqul khoirot? 🙄  Coba kandanani, nasehatin dulu pak prabowo &amp  gibran soal itu. Gak lucu kan anda mnt org lain hrs spt yg anda mau, tp calon anda sendiri tdk bisa berkompetisi yg sehat &amp  ber-fastabiqul khoirot spt yg anda mau. 😊",negatif
Relawan Prabowo Gibran ngamuk - gak kebagian duit !!  Hehehe...parah nih https://t.co/deq9PHwzbY,negatif
@budimandjatmiko @prabowo @gibran_tweet Ente gak Berakhlak.. https://t.co/NcSBc3kJbY,negatif
"@larung77 @budimandjatmiko @prabowo @gibran_tweet Uang itu memang manis gurih, jenderal !",negatif
@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Gak usah satu putaran  Sekalian aja di lantik akhir januari Beres  Bhuahahahahahahahahahahahahaha 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,positif
"gak usah ribet2 pakai adopsi asing greenflation ..   visi program prabowo ini yg jelasbahaya bikin rakyat indonesia bayar harga inflasi pangan,  yg ada aja pangan masih impor😆 .. malah digencarkan utk bbm _ indosat gibran tulalit  ada tissa biani https://t.co/lNqi5Pdgsk",negatif
"@Fahrihamzah Prabowo dan Gibran tdk pernah nyaleg, @ganjarpranowo  @mohmahfudmd  sama2 mantan pimpinan Komisi Gus @cakimiNOW kenyang nyaleg. @Fahrihamzah nampak jelas Kejiwaanmu Terganggu",negatif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 🤣🤣🤣🤣🤣 Halu....,negatif
"@PartaiSocmed Tolak Prabowo-Gibran aja kalau Anies kalah. Gak usah terus-terusan stuck, coba lihat yang lain, misalnya Pak Ganjar.",negatif
Kaesang Ketum PSI Minta Warga Bandung Pilih Prabowo-Gibran Menang Sekali Putaran https://t.co/295dnv3Lmc,positif
"@trisnokarokoe85 @ajengcute16__ Skip deh, terlalu banyak omong doang. Prabowo-Gibran kayaknya kurang paham mood dan aspirasi masyarakat yang udah jelas pada Paslon 01.",negatif
Prabowo-Gibran Bakal Inisiasi UU Perlindungan Hewan Jika Menang Pilpres 2024 https://t.co/NzWZrD79va,positif
"@PartaiSocmed Tolak Prabowo-Gibran aja kalau Anies kalah, gak usah terburu-buru. Mending pilih Pak Ganjar selanjutnya",negatif
"@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Dalam Permainan Catur, kalau Raja sudah bergerak kesana kemari, itu tanda nya kekalahan sudah menanti di depan  Tanda-tanda bahwa hasil survey hanya angin surga belaka 🤭",negatif
@99propaganda @prabowo @gibran_tweet @bengkeldodo @Ndons_Back @Reskiichsan8 @florieliciouss @are_inismyname @KhoirilAnwar_ @Bank_Joee_ @BANGSAygSUJUD @P4P4B0W0_2024 @Alie_Fahnoor aneh...makin tambah aturan ...ndak lama satpol PP mumet nganggkutin becak nongjrong dmn2 gara nyolok listrik...hahah hanya cari sensasi ...bukan solusi ...dengkul kok di pake mikir,negatif
@AdrianRoute08 @ferrykoto @Pendekar969 @prabowo @gibran_tweet Dih ... Ribet Amat  Hidup OLIGARKI !! https://t.co/uRCdxmVs6I,negatif
"@trisnokarokoe85 @ajengcute16__ Gue gak paham, Prabowo-Gibran terus ngomongin menang telak, tapi masyarakat lebih percaya sama kinerja Pak Anies.",negatif
"@budimandjatmiko @prabowo @gibran_tweet Saya orang goblok aja tau klo akhlak dan etika itu hasil didikan bukan diturunkan, inilah hasil seorang pengkhianat dan haus akan kekuasaan dan uang",negatif
"Apa yang sudah dimulai dan dilakukan oleh Pak Jokowi, akan dilanjutkan dan disempurnakan oleh Pak Prabowo. Optimis Indonesia semakin maju kedepan.  @jokowi @prabowo @gibran_tweet https://t.co/FMdeHmjpA2",positif
Tokoh muslim yang menyatakan dukungan untuk Prabowo - Gibran. Siapa saja yaaa? #patriotprabowo #prabowosangperekat #prabowosatria #Prabowo #prabowopresiden2024 #PrabowoGibran2024 #allinprabowo #prabowosubianto #Ginting #Nonton Wa Aja #Kominfo #Tidur Song Hye Kyo #Friendster https://t.co/vrs3YwlMHG,positif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Gua ORANG MINANG INSYALLAH LEBIH KARAKTER ORANG MINANG... SILAKAN BUNGKUS DAN PULANG HASIL SURVEI ENTE ITU WOOI.... KAGAK LAKUUUU ITU INSYALLAH MINANG UTK PASLON 01 #AMINAjaDulu  #AMINAjaDulu  #HaveAniesDay,negatif
@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Halu banged!😄😄😄,negatif
"@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 @FALDA81 Dalam Permainan Catur, kalau Raja sudah bergerak kesana kemari, itu tanda nya kekalahan sudah menanti di depan",negatif
"@tvOneNews Kalo Anies kalah putaran pertama, aku lebih milih pilih Ganjar, deh. Nggak masuk akal pilih Prabowo-Gibran",negatif
Potret kebersamaan Cawapres 02 mas Gibran bersama masyarakat Bali. #patriotprabowo #prabowosangperekat #prabowosatria #Prabowo #prabowopresiden2024 #PrabowoGibran2024 #allinprabowo #prabowosubianto #Ginting #Nonton Wa Aja #Kominfo #Bungurasih 71% - Progresif #Tidurt Song Hye Kyo https://t.co/WVyMS3gzDE,positif
